review,token
"For all pelayanannya bagus sekali. Kamar oke dan breakfast enak, lengkap. Terima kasih untuk mba Lena, untuk service excellent nya sewaktu di resto.","['for', 'all', 'pelayanannya', 'bagus', 'sekali', 'kamar', 'oke', 'dan', 'breakfast', 'enak', 'lengkap', 'terima', 'kasih', 'untuk', 'mba', 'lena', 'untuk', 'service', 'excellent', 'nya', 'sewaktu', 'di', 'resto']"
"Overall oke
Nyaman dan sarapannya enak","['overall', 'oke', 'nyaman', 'dan', 'sarapannya', 'enak']"
"Pelayanan baik, menu sarapan kurang bervariasi, lokasi strategis hanya jalan didepan hotel sering macet","['pelayanan', 'baik', 'menu', 'sarapan', 'kurang', 'bervariasi', 'lokasi', 'strategis', 'hanya', 'jalan', 'didepan', 'hotel', 'sering', 'macet']"
"breakfastnya enak banget
pelayananya ramah banget sm mb lena","['breakfastnya', 'enak', 'banget', 'pelayananya', 'ramah', 'banget', 'sm', 'mb', 'lena']"
Makanan enak dan banyak variasi dan untuk pelayanan memuaskan ramah serta sopan,"['makanan', 'enak', 'dan', 'banyak', 'variasi', 'dan', 'untuk', 'pelayanan', 'memuaskan', 'ramah', 'serta', 'sopan']"
"hotel dgn fasilitas lengkap dan pelayanan ramah dari para staffnya, rekomendasi topp bagi yang cari hotel di jogja","['hotel', 'dgn', 'fasilitas', 'lengkap', 'dan', 'pelayanan', 'ramah', 'dari', 'para', 'staffnya', 'rekomendasi', 'topp', 'bagi', 'yang', 'cari', 'hotel', 'di', 'jogja']"
"Kamarnya nyaman, akses ke jogja dekat semua","['kamarnya', 'nyaman', 'akses', 'ke', 'jogja', 'dekat', 'semua']"
Senang sekali disini karena layanan memuaskan ramah dan profesional.. Makanannya enak,"['senang', 'sekali', 'disini', 'karena', 'layanan', 'memuaskan', 'ramah', 'dan', 'profesional', 'makanannya', 'enak']"
"Salma, sbg pelayan sangat bahus dlm melayani kita. Kamar, tempat makan sangat tepresentatif. Saya dah 2 kali.","['salma', 'sbg', 'pelayan', 'sangat', 'bahus', 'dlm', 'melayani', 'kita', 'kamar', 'tempat', 'makan', 'sangat', 'tepresentatif', 'saya', 'dah', 'kali']"
"HALAL BIHALAL kali ini pake venue di hotel ini
Mulai dari f&B dan ruangan its all good.
Semua disediakan dengan sangat baik.
Sukaaaak🥰 …","['halal', 'bihalal', 'kali', 'ini', 'pake', 'venue', 'di', 'hotel', 'ini', 'mulai', 'dari', 'f', 'b', 'dan', 'ruangan', 'its', 'all', 'good', 'semua', 'disediakan', 'dengan', 'sangat', 'baik', 'sukaaaak']"
"room spacious, breakfast lengkap ada gudeg dan mie ayam, swimming pool jg oke, .. pelayanan ramah","['room', 'spacious', 'breakfast', 'lengkap', 'ada', 'gudeg', 'dan', 'mie', 'ayam', 'swimming', 'pool', 'jg', 'oke', 'pelayanan', 'ramah']"
"Staycation berdua di sini berasa honeymoon. Suasananya tenang, lighting kamar romantis banget","['staycation', 'berdua', 'di', 'sini', 'berasa', 'honeymoon', 'suasananya', 'tenang', 'lighting', 'kamar', 'romantis', 'banget']"
"Kamar sangat luar biasa,pelayanan semua dengan ramah serta lokasinya dekat dgn perbelanjaan,semoga selalu melayani dgn hati terus dan rejekinya mengalir terus dan berkah","['kamar', 'sangat', 'luar', 'biasa', 'pelayanan', 'semua', 'dengan', 'ramah', 'serta', 'lokasinya', 'dekat', 'dgn', 'perbelanjaan', 'semoga', 'selalu', 'melayani', 'dgn', 'hati', 'terus', 'dan', 'rejekinya', 'mengalir', 'terus', 'dan', 'berkah']"
Roomsnya kurang oke kalo dibilang bintang 5. Biasanya kalo bintang 5 ada hair dryer. Tapi makannya enak bervariasiiii,"['roomsnya', 'kurang', 'oke', 'kalo', 'dibilang', 'bintang', 'biasanya', 'kalo', 'bintang', 'ada', 'hair', 'dryer', 'tapi', 'makannya', 'enak', 'bervariasiiii']"
Kamar luas dan bersih sarapan enak  banyak pilihan semua staf hotel ramah lokasi hotel dekat pusat perbelanjaan klo ke jogja pasti nginap lagi disini,"['kamar', 'luas', 'dan', 'bersih', 'sarapan', 'enak', 'banyak', 'pilihan', 'semua', 'staf', 'hotel', 'ramah', 'lokasi', 'hotel', 'dekat', 'pusat', 'perbelanjaan', 'klo', 'ke', 'jogja', 'pasti', 'nginap', 'lagi', 'disini']"
"Kamar oke sesuai ekspektasi, pelayanan sigap dan staff sangat membantu. Terima kasih 👍👍 …","['kamar', 'oke', 'sesuai', 'ekspektasi', 'pelayanan', 'sigap', 'dan', 'staff', 'sangat', 'membantu', 'terima', 'kasih']"
"Nice place to stay in Jogja. Kamar cukup luas, proses check in check out cepat.
Menu breakfast ok, bervariasi tiap harinya. Tapi tolong petugas di area breakfast ditambah Krn buat bersihin meja harus nunggu lama. Kolam renang cukup luas.","['nice', 'place', 'to', 'stay', 'in', 'jogja', 'kamar', 'cukup', 'luas', 'proses', 'check', 'in', 'check', 'out', 'cepat', 'menu', 'breakfast', 'ok', 'bervariasi', 'tiap', 'harinya', 'tapi', 'tolong', 'petugas', 'di', 'area', 'breakfast', 'ditambah', 'krn', 'buat', 'bersihin', 'meja', 'harus', 'nunggu', 'lama', 'kolam', 'renang', 'cukup', 'luas']"
"Lokasi sangat strategis, dekat mall dan pusat perbelanjaan, fasilitas nya sangat bagus, kamar bersih, makanan nya enak dan banyak variasi, pelayananannya juga oke banget, karyawan ramah dan helpfull 😊 …","['lokasi', 'sangat', 'strategis', 'dekat', 'mall', 'dan', 'pusat', 'perbelanjaan', 'fasilitas', 'nya', 'sangat', 'bagus', 'kamar', 'bersih', 'makanan', 'nya', 'enak', 'dan', 'banyak', 'variasi', 'pelayananannya', 'juga', 'oke', 'banget', 'karyawan', 'ramah', 'dan', 'helpfull']"
"Stay disini sudah yg ketiga kali ya. Kamar bersih dan luas, amenities lengkap, staf ramah dan responsif, akses sangat strategis krn di pusat kota, rate terjangkau dan saya accor membership juga. F&B enak dan variatif. Terima kasih juga utk Mba Manis atas pelayanannya yg fast response.","['stay', 'disini', 'sudah', 'yg', 'ketiga', 'kali', 'ya', 'kamar', 'bersih', 'dan', 'luas', 'amenities', 'lengkap', 'staf', 'ramah', 'dan', 'responsif', 'akses', 'sangat', 'strategis', 'krn', 'di', 'pusat', 'kota', 'rate', 'terjangkau', 'dan', 'saya', 'accor', 'membership', 'juga', 'f', 'b', 'enak', 'dan', 'variatif', 'terima', 'kasih', 'juga', 'utk', 'mba', 'manis', 'atas', 'pelayanannya', 'yg', 'fast', 'response']"
"Secara desain interior, hotelnya memang bisa dibilang oldschool (tidak se-modern hotel yang baru dibangun era sekarang). Tapi, pelayanannya memuaskan, stafnya ramah dan kamarnya juga bersih. Secara lokasipun dia tidak di lokasi yang padat hotel sehingga bisa merasakan menjadi penduduk lokal.","['secara', 'desain', 'interior', 'hotelnya', 'memang', 'bisa', 'dibilang', 'oldschool', 'tidak', 'se', 'modern', 'hotel', 'yang', 'baru', 'dibangun', 'era', 'sekarang', 'tapi', 'pelayanannya', 'memuaskan', 'stafnya', 'ramah', 'dan', 'kamarnya', 'juga', 'bersih', 'secara', 'lokasipun', 'dia', 'tidak', 'di', 'lokasi', 'yang', 'padat', 'hotel', 'sehingga', 'bisa', 'merasakan', 'menjadi', 'penduduk', 'lokal']"
"Tempat di jalan utama. Mudah diakses. Didepan hotel banyak toko dan juga angkringan, dekat dengan rumah sakit. Pelayanan baik, kamar bersih. Ruang pertemuan besar dan bersih. Makanan sangat beragam dan selalu ada menu sup hangat.","['tempat', 'di', 'jalan', 'utama', 'mudah', 'diakses', 'didepan', 'hotel', 'banyak', 'toko', 'dan', 'juga', 'angkringan', 'dekat', 'dengan', 'rumah', 'sakit', 'pelayanan', 'baik', 'kamar', 'bersih', 'ruang', 'pertemuan', 'besar', 'dan', 'bersih', 'makanan', 'sangat', 'beragam', 'dan', 'selalu', 'ada', 'menu', 'sup', 'hangat']"
"All the best terutama waitress kak silkia  di grand mercure yogya adisucipto pelayanannya the best, ramah dan sigap dalam pelayanannya.","['all', 'the', 'best', 'terutama', 'waitress', 'kak', 'silkia', 'di', 'grand', 'mercure', 'yogya', 'adisucipto', 'pelayanannya', 'the', 'best', 'ramah', 'dan', 'sigap', 'dalam', 'pelayanannya']"
"Hotel yg dekat dengan bandara adi sucipto yogyakarta. Dari dalam kamar atau restonya bisa melihat view gunung merapi bila kondisi cerah. Fasilitasnya pun lengkap, ada tpat gym dan kolam renang, cuma lebih lengkap kalau ada kolam jacuzzi …","['hotel', 'yg', 'dekat', 'dengan', 'bandara', 'adi', 'sucipto', 'yogyakarta', 'dari', 'dalam', 'kamar', 'atau', 'restonya', 'bisa', 'melihat', 'view', 'gunung', 'merapi', 'bila', 'kondisi', 'cerah', 'fasilitasnya', 'pun', 'lengkap', 'ada', 'tpat', 'gym', 'dan', 'kolam', 'renang', 'cuma', 'lebih', 'lengkap', 'kalau', 'ada', 'kolam', 'jacuzzi']"
"Pelayanan baik, rasa masakan enak, sarannya menu tiap harinya bisa lebih variatif","['pelayanan', 'baik', 'rasa', 'masakan', 'enak', 'sarannya', 'menu', 'tiap', 'harinya', 'bisa', 'lebih', 'variatif']"
"Hotel terletak di jalur utama jalan Adi Sucipto. Dekat dengan bandara Yogya yg lama, bandara Adisucipto. Menu breakfast bervariasi.","['hotel', 'terletak', 'di', 'jalur', 'utama', 'jalan', 'adi', 'sucipto', 'dekat', 'dengan', 'bandara', 'yogya', 'yg', 'lama', 'bandara', 'adisucipto', 'menu', 'breakfast', 'bervariasi']"
"Lokasi hotel strategis kemana-mana relatif dekat, staff ramah dan tanggap dalam memberikan pelayanan, proses check in cepat, kamar nya nyaman dan bersih lengkap banget ada bantal guling. Breakfastnya variatif dan rasanya enak-enak. Kl kunjungan ke Jogja lg, Insya Allah bakal balik lg kesini.","['lokasi', 'hotel', 'strategis', 'kemana', 'mana', 'relatif', 'dekat', 'staff', 'ramah', 'dan', 'tanggap', 'dalam', 'memberikan', 'pelayanan', 'proses', 'check', 'in', 'cepat', 'kamar', 'nya', 'nyaman', 'dan', 'bersih', 'lengkap', 'banget', 'ada', 'bantal', 'guling', 'breakfastnya', 'variatif', 'dan', 'rasanya', 'enak', 'enak', 'kl', 'kunjungan', 'ke', 'jogja', 'lg', 'insya', 'allah', 'bakal', 'balik', 'lg', 'kesini']"
Sarapan lengkap ..hanya kurang dimsum ..semua sdh ok ..maaf di kamar ..kurang sedikit terang kalu berhias hrs ke kmr mandi yg lebih terang ..padahal kamar mandi dipakai ... Perlu ada sisir ...di 788 tdk ada ..overall semua ok,"['sarapan', 'lengkap', 'hanya', 'kurang', 'dimsum', 'semua', 'sdh', 'ok', 'maaf', 'di', 'kamar', 'kurang', 'sedikit', 'terang', 'kalu', 'berhias', 'hrs', 'ke', 'kmr', 'mandi', 'yg', 'lebih', 'terang', 'padahal', 'kamar', 'mandi', 'dipakai', 'perlu', 'ada', 'sisir', 'di', 'tdk', 'ada', 'overall', 'semua', 'ok']"
"menu sarapan rasanya enak enak,  ada banyak pilihan menu. mantap

mb lena","['menu', 'sarapan', 'rasanya', 'enak', 'enak', 'ada', 'banyak', 'pilihan', 'menu', 'mantap', 'mb', 'lena']"
"Terimakasih layanan hotel yang bagus, sarapan dilayani mba Nur, anak magang dari lombok ..","['terimakasih', 'layanan', 'hotel', 'yang', 'bagus', 'sarapan', 'dilayani', 'mba', 'nur', 'anak', 'magang', 'dari', 'lombok']"
Breakfast nya enak komplit,"['breakfast', 'nya', 'enak', 'komplit']"
"Hotel nyaman, ramah² ... dan makanan enak²","['hotel', 'nyaman', 'ramah', 'dan', 'makanan', 'enak']"
"Kamar nyaman, pelayana. Ramah dan makanan enak. Positif lainnya lokasi berada ditengah kota dan mudah untuk dijangkau","['kamar', 'nyaman', 'pelayana', 'ramah', 'dan', 'makanan', 'enak', 'positif', 'lainnya', 'lokasi', 'berada', 'ditengah', 'kota', 'dan', 'mudah', 'untuk', 'dijangkau']"
"Hotel ini nyaman dan lokasi cukup strategis, cukup di tengah kora mau pergi kemana2 dekat, pelayanan sangat ramah, dan yang terpenting breakfastnya cukup komplit dan enak.. hanya satu yang cukup asin yaitu soup tomyam, tapi overall hotel ini sangat recommended 👍 …","['hotel', 'ini', 'nyaman', 'dan', 'lokasi', 'cukup', 'strategis', 'cukup', 'di', 'tengah', 'kora', 'mau', 'pergi', 'kemana', 'dekat', 'pelayanan', 'sangat', 'ramah', 'dan', 'yang', 'terpenting', 'breakfastnya', 'cukup', 'komplit', 'dan', 'enak', 'hanya', 'satu', 'yang', 'cukup', 'asin', 'yaitu', 'soup', 'tomyam', 'tapi', 'overall', 'hotel', 'ini', 'sangat', 'recommended']"
Room service nya oke. Makanannya enak semua. Cendolnya recommended,"['room', 'service', 'nya', 'oke', 'makanannya', 'enak', 'semua', 'cendolnya', 'recommended']"
Pelayanan oke makanan enak kamar bersih pokoknya mantep,"['pelayanan', 'oke', 'makanan', 'enak', 'kamar', 'bersih', 'pokoknya', 'mantep']"
"Cukup bagus n biasanya selama di Yogya pilihan Htl grand mercure. Fasilitas n pelayanan ok.
Utk restourant pelayanan oleh sdri Lena sangat baik.
Terus maju Grand Mercure.","['cukup', 'bagus', 'n', 'biasanya', 'selama', 'di', 'yogya', 'pilihan', 'htl', 'grand', 'mercure', 'fasilitas', 'n', 'pelayanan', 'ok', 'utk', 'restourant', 'pelayanan', 'oleh', 'sdri', 'lena', 'sangat', 'baik', 'terus', 'maju', 'grand', 'mercure']"
"Sarapannya worhted banget.. semua lezat..varian menunya lengkap, rasanya mengakomodasi semua selera. Pelayanan luar biasa. Ruang meeting nyaman.","['sarapannya', 'worhted', 'banget', 'semua', 'lezat', 'varian', 'menunya', 'lengkap', 'rasanya', 'mengakomodasi', 'semua', 'selera', 'pelayanan', 'luar', 'biasa', 'ruang', 'meeting', 'nyaman']"
pelayanan di restorannya ramah dan makanannya enakk👍🏻👍🏻 …,"['pelayanan', 'di', 'restorannya', 'ramah', 'dan', 'makanannya', 'enakk']"
"Kamar hotel bersih nyaman,
Menu makanan bervariasi dan enak","['kamar', 'hotel', 'bersih', 'nyaman', 'menu', 'makanan', 'bervariasi', 'dan', 'enak']"
"Baru pertama kali nginep di grand mercure. Over all semuanya oke banget. Pelayannya semua ramah. Mulai dari recepcionist sampai ke bagian restonya. Menu makanan bervariasi mulai dari makanan daerah sampai makanan barat ada. Mau salad, bubur manis, bubur ayam, nasi, dan banyak lagi variannya. Semuanya, bagus banget. ❤️❤️❤️","['baru', 'pertama', 'kali', 'nginep', 'di', 'grand', 'mercure', 'over', 'all', 'semuanya', 'oke', 'banget', 'pelayannya', 'semua', 'ramah', 'mulai', 'dari', 'recepcionist', 'sampai', 'ke', 'bagian', 'restonya', 'menu', 'makanan', 'bervariasi', 'mulai', 'dari', 'makanan', 'daerah', 'sampai', 'makanan', 'barat', 'ada', 'mau', 'salad', 'bubur', 'manis', 'bubur', 'ayam', 'nasi', 'dan', 'banyak', 'lagi', 'variannya', 'semuanya', 'bagus', 'banget']"
"Hotel nya mewah , strategis dan makanan nya enak2.","['hotel', 'nya', 'mewah', 'strategis', 'dan', 'makanan', 'nya', 'enak']"
"Enak menu restorannya, tapi kamarnya mungkin perlu revisi ulang agar tambah bagus dan bersih dan lampu penerangan kurang terang","['enak', 'menu', 'restorannya', 'tapi', 'kamarnya', 'mungkin', 'perlu', 'revisi', 'ulang', 'agar', 'tambah', 'bagus', 'dan', 'bersih', 'dan', 'lampu', 'penerangan', 'kurang', 'terang']"
"Pelayanan sangar ramah, tanpa adanya pegawai yang handal, Hotel ini tidak akan jadi sesempurna ini.....
Recommended buat yang mau ke yogjakarta....","['pelayanan', 'sangar', 'ramah', 'tanpa', 'adanya', 'pegawai', 'yang', 'handal', 'hotel', 'ini', 'tidak', 'akan', 'jadi', 'sesempurna', 'ini', 'recommended', 'buat', 'yang', 'mau', 'ke', 'yogjakarta']"
"Tempetnya oke , kamarnya bersih harganya juga murah nuansa jogja nya dapet bnget best si","['tempetnya', 'oke', 'kamarnya', 'bersih', 'harganya', 'juga', 'murah', 'nuansa', 'jogja', 'nya', 'dapet', 'bnget', 'best', 'si']"
"sarapannya enak, lokasi strategis, dibantu oleh citra pelayanan baik","['sarapannya', 'enak', 'lokasi', 'strategis', 'dibantu', 'oleh', 'citra', 'pelayanan', 'baik']"
"Sarapan : Menunya lengkap enak, dari minuman, makanan, menu tambahan lain² sangat rekomended ... pelayanya ramah santun,
Dibantu traning Lena","['sarapan', 'menunya', 'lengkap', 'enak', 'dari', 'minuman', 'makanan', 'menu', 'tambahan', 'lain', 'sangat', 'rekomended', 'pelayanya', 'ramah', 'santun', 'dibantu', 'traning', 'lena']"
"Tempatnya nyaman, menu enak..pelayanannya ramah....(Mbak salma)","['tempatnya', 'nyaman', 'menu', 'enak', 'pelayanannya', 'ramah', 'mbak', 'salma']"
lokasinya yang mudah pelayanannya bagus kamarnya luas tempatnya nyaman makanan enak🤍 …,"['lokasinya', 'yang', 'mudah', 'pelayanannya', 'bagus', 'kamarnya', 'luas', 'tempatnya', 'nyaman', 'makanan', 'enak']"
"Pengalaman yang mengesankan, pelayanannya ramah mantap, baru kali ini dapet pelayanan yang bagus, lebih bagus dari hotel laiinya","['pengalaman', 'yang', 'mengesankan', 'pelayanannya', 'ramah', 'mantap', 'baru', 'kali', 'ini', 'dapet', 'pelayanan', 'yang', 'bagus', 'lebih', 'bagus', 'dari', 'hotel', 'laiinya']"
"Hotel yg cukup nyaman, staffnya ramah, liftnya kenceng. Wifinya bagus tanpa pasword
Minus kolamnya mini cuma 1 meter🤣 …","['hotel', 'yg', 'cukup', 'nyaman', 'staffnya', 'ramah', 'liftnya', 'kenceng', 'wifinya', 'bagus', 'tanpa', 'pasword', 'minus', 'kolamnya', 'mini', 'cuma', 'meter']"
"Bareng temen kantor buka bersama disini, varian menu cukup banyak, menu Nusantara, menu timur tengah juga ada, full service","['bareng', 'temen', 'kantor', 'buka', 'bersama', 'disini', 'varian', 'menu', 'cukup', 'banyak', 'menu', 'nusantara', 'menu', 'timur', 'tengah', 'juga', 'ada', 'full', 'service']"
"kamar bersih nyaman.
layanan staff serba cepat dan menyenangkan. reception ramah.
lokasi ditengah kota mudah dijangkau. …","['kamar', 'bersih', 'nyaman', 'layanan', 'staff', 'serba', 'cepat', 'dan', 'menyenangkan', 'reception', 'ramah', 'lokasi', 'ditengah', 'kota', 'mudah', 'dijangkau']"
staff nya baik bgt recomended buat temen temen yang mau eksplor jogja karna lokasinya yg deket sm pusat kota kamarnya juga nyaman dan bersih,"['staff', 'nya', 'baik', 'bgt', 'recomended', 'buat', 'temen', 'temen', 'yang', 'mau', 'eksplor', 'jogja', 'karna', 'lokasinya', 'yg', 'deket', 'sm', 'pusat', 'kota', 'kamarnya', 'juga', 'nyaman', 'dan', 'bersih']"
"Pengalaman menginap dengan pelayanan yang sangat luar biasa, bahkan barang tertinggal pihak hotel mau melayani pengiriman barang dengan baik","['pengalaman', 'menginap', 'dengan', 'pelayanan', 'yang', 'sangat', 'luar', 'biasa', 'bahkan', 'barang', 'tertinggal', 'pihak', 'hotel', 'mau', 'melayani', 'pengiriman', 'barang', 'dengan', 'baik']"
"Saya mencoba buka bersama di mercure hotel dan makanannya mengesankan. Rasanya enak terutama yang kambing guling dan tongseng. Enak, empuk dan tidak bau. Servicenya juga ramah dan bagus.","['saya', 'mencoba', 'buka', 'bersama', 'di', 'mercure', 'hotel', 'dan', 'makanannya', 'mengesankan', 'rasanya', 'enak', 'terutama', 'yang', 'kambing', 'guling', 'dan', 'tongseng', 'enak', 'empuk', 'dan', 'tidak', 'bau', 'servicenya', 'juga', 'ramah', 'dan', 'bagus']"
"Hotel yg nyaman sekali,kasur bantal empuk dan ada gulingnya sangat nyaman tidurnya👍sarapan menu macam²enak ..staff hotelnya ramah🙏dan semua ruangan wangi bersih ,top pokoknya.jangan ragu untuk menginap dihotel ini...terimakasih untuk semuanya kami sangat senang dan nyaman menginap disini🙏🙏 …","['hotel', 'yg', 'nyaman', 'sekali', 'kasur', 'bantal', 'empuk', 'dan', 'ada', 'gulingnya', 'sangat', 'nyaman', 'tidurnya', 'sarapan', 'menu', 'macam', 'enak', 'staff', 'hotelnya', 'ramah', 'dan', 'semua', 'ruangan', 'wangi', 'bersih', 'top', 'pokoknya', 'jangan', 'ragu', 'untuk', 'menginap', 'dihotel', 'ini', 'terimakasih', 'untuk', 'semuanya', 'kami', 'sangat', 'senang', 'dan', 'nyaman', 'menginap', 'disini']"
"Pelayanan sangat baik, pegawainya ramha menawarkan pelayanan makanan dan sangat profesional.. terbaik pokoknya sangat direkomendasikan menginap disini","['pelayanan', 'sangat', 'baik', 'pegawainya', 'ramha', 'menawarkan', 'pelayanan', 'makanan', 'dan', 'sangat', 'profesional', 'terbaik', 'pokoknya', 'sangat', 'direkomendasikan', 'menginap', 'disini']"
"Hotel dan pelayanan nya baik, makanan nya bervariasi, enak,. Terimakasih untuk mbak Salma 😘 …","['hotel', 'dan', 'pelayanan', 'nya', 'baik', 'makanan', 'nya', 'bervariasi', 'enak', 'terimakasih', 'untuk', 'mbak', 'salma']"
"Fasilitas sangat baik, makanan di breakfast juga sangat beragam. Overall sangat ok","['fasilitas', 'sangat', 'baik', 'makanan', 'di', 'breakfast', 'juga', 'sangat', 'beragam', 'overall', 'sangat', 'ok']"
"Untuk standar hotel bintang 5 masih kurang sih. Kebersihan kamar perlu ditingkatkan.
Lokasi enak, dekat dgn RS Siloam kalo ada kerabat yg dirawat di sana. …","['untuk', 'standar', 'hotel', 'bintang', 'masih', 'kurang', 'sih', 'kebersihan', 'kamar', 'perlu', 'ditingkatkan', 'lokasi', 'enak', 'dekat', 'dgn', 'rs', 'siloam', 'kalo', 'ada', 'kerabat', 'yg', 'dirawat', 'di', 'sana']"
Terjadi insiden di lobby dimana mobil yang saya bawa ditabrak mobil lain karena kelalaian satpam yg atur lalu lintas,"['terjadi', 'insiden', 'di', 'lobby', 'dimana', 'mobil', 'yang', 'saya', 'bawa', 'ditabrak', 'mobil', 'lain', 'karena', 'kelalaian', 'satpam', 'yg', 'atur', 'lalu', 'lintas']"
"Dari lobi, kamar, resto, interiornya bagus, menunjukkan budaya yogyakarta. Kamar nyaman. Utk menu makanan, saran saya utk  perwedangan, jangan dicampur dulu gulanya karna kalo menurut terlalu manis.
Makasih","['dari', 'lobi', 'kamar', 'resto', 'interiornya', 'bagus', 'menunjukkan', 'budaya', 'yogyakarta', 'kamar', 'nyaman', 'utk', 'menu', 'makanan', 'saran', 'saya', 'utk', 'perwedangan', 'jangan', 'dicampur', 'dulu', 'gulanya', 'karna', 'kalo', 'menurut', 'terlalu', 'manis', 'makasih']"
